Id,Habitability_score
0x2f7f,71.71
0x9b3e,90.86
0x34ee,80.78
0x5183,72.48
0x9158,60.94
0x1ef0,78.46
0x44e0,76.98
0x2d09,75.88
0x855a,74.4
0x6332,34.22
0x2a58,91.24
0xaba9,62.73
0x36c6,34.24
0x756a,85.22
0x9a7d,54.36
0x74d0,83.83
0xe74,78.56
0xad2f,81.97
0x329b,80.33
0x7291,77.33
0x2a60,88.0
0x2c84,76.42
0x43b8,81.32
0x4b2d,45.77
0x4af7,90.1
0x551a,72.55
0x6591,76.32
0x7336,70.15
0xae8c,81.19
0x5503,74.66
0x7d01,73.4
0xbb7f,80.24
0x37d3,76.16
0x13ad,82.81
0x2c9b,71.12
0x8f8b,79.96
0xd10,73.59
0x44ff,58.75
0x8aea,69.7
0xe56,82.5
0xc2a0,76.97
0x5983,80.02
0x37ff,55.64
0x7461,73.4
0x7485,73.26
0x5bde,75.29
0xa306,75.5
0x1372,60.14
0xaa87,76.55
0x1eb3,80.15
0x96a9,75.94
0x236a,84.59
0xa95c,75.01
0x20d6,75.2
0x1930,81.64
0x39ca,34.33
0xc915,83.58
0x8628,43.85
0x22d5,74.08
0x2830,80.15
0xc5c1,78.48
0xb852,87.51
0x7082,75.37
0x5bcf,76.41
0x78e8,65.92
0x1368,73.68
0x32f3,79.16
0x8d72,81.24
0xbd2,62.44
0x33a4,54.05
0x35fa,43.8
0x844a,90.06
0x2702,82.94
0x9360,79.97
0xbb0,79.46
0x555e,75.75
0x3e03,80.28
0x9da9,80.95
0x8ffb,79.48
0x98ca,76.59
0xa80a,77.97
0xeb0,69.83
0x2310,59.51
0x7290,71.27
0x265a,79.71
0xc323,84.48
0x8b0a,80.79
0x2abf,79.47
0x65f,80.73
0x9670,32.02
0x91d0,56.21
0x5671,78.37
0xc5ac,72.92
0xb461,71.48
0x6f9d,79.36
0x3d6e,81.24
0x9404,77.43
0xa4bb,72.5
0x8505,74.13
0xa9b0,80.33
0x5a01,80.47
0xb28,80.76
0x3158,79.37
0x9457,74.51
0x171a,79.98
0x2fe0,69.33
0x9c9b,78.19
0x29cd,82.91
0x7b62,43.83
0x5b63,74.69
0x3de9,79.51
0xa16a,59.51
0x33f3,76.24
0xadad,44.48
0x9576,79.36
0x761d,79.68
0x84c5,78.29
0x7ed8,85.23
0x174a,57.53
0xb469,68.54
0xa045,80.96
0x153b,78.53
0x1ee0,80.7
0x8283,78.59
0x8720,51.92
0x43c3,66.48
0xb889,75.54
0xb98b,87.02
0xb90a,77.22
0x8246,80.74
0x2605,69.72
0x4be8,46.55
0x2293,76.42
0x8f41,68.66
0x8dc1,48.21
0x285c,66.26
0x9227,78.2
0x5cfb,77.43
0xa235,69.84
0x7c75,73.43
0x9873,80.45
0x13d7,82.82
0x1f96,83.05
0x7ccc,75.41
0x4593,87.15
0xae66,76.37
0xc930,53.68
0xcd4,35.0
0x90bd,77.83
0x2cd3,61.53
0xba96,81.22
0xa240,78.25
0x3233,82.51
0xc39c,80.76
0xb2d9,27.79
0x80d3,89.56
0x582b,70.86
0x5a5a,75.72
0x15a3,57.3
0x6f79,79.43
0x90dd,87.93
0x79aa,79.02
0xa53,83.41
0x7d1c,74.27
0xc408,70.5
0x96c8,73.92
0xc35f,79.67
0x7ebb,71.79
0x3d31,72.86
0xa2d0,80.67
0x7c99,80.14
0x5f91,80.26
0x422b,82.59
0x5fe4,80.08
0xa7ee,61.57
0x1ada,73.34
0x89eb,76.29
0xa20d,81.7
0x67bc,84.81
0x2325,81.98
0x1b07,43.93
0x3c5e,66.18
0x924,69.44
0xbc7f,39.15
0x9fc7,90.55
0x1fa5,87.35
0x5c49,73.86
0x3f05,13.78
0x9e69,92.12
0x3ea4,29.62
0x7736,80.24
0x248b,86.4
0xb108,34.05
0x283f,65.43
0x38ee,84.32
0xc4cb,77.45
0x3234,90.19
0x892e,75.13
0x5557,82.36
0x858d,86.72
0x47ff,81.71
0x1897,74.6
0xa450,82.59
0xbab,68.27
0x52d8,62.08
0xb56f,80.69
0x5300,79.82
0xae63,85.12
0x1b78,80.92
0x9734,39.56
0x4352,72.3
0x51ea,68.36
0xed0,39.83
0x743,81.93
0xbea8,74.26
0xbcf5,78.6
0x7982,73.65
0x8e78,82.82
0x9d33,84.0
0xc2ac,80.86
0xab60,88.05
0x4427,77.48
0x21ba,77.04
0x5aad,76.81
0x459c,92.14
0xc1b8,85.59
0x5b71,76.56
0x4978,82.55
0xb5f,77.33
0x266c,81.21
0xc46f,70.25
0x1aa5,72.83
0x9694,26.54
0x45d4,82.6
0xc388,75.15
0x477e,80.99
0xfd7,75.92
0x9d27,77.58
0x8344,30.45
0x991c,77.76
0x6fa3,79.52
0x6297,80.49
0x9d72,65.16
0x7f8a,81.0
0x8ac2,70.89
0x63fa,76.05
0x61c9,79.11
0x65d7,23.19
0xa0b1,82.25
0x88d1,81.41
0xa512,69.27
0x82f7,83.59
0x42a4,71.04
0x1f67,84.74
0x9a10,70.22
0x8f42,66.83
0x524c,70.75
0x6872,74.69
0xcd2,38.59
0xbb93,83.36
0x139b,66.69
0x4ba7,77.65
0x7fda,69.92
0x11c0,85.53
0x8962,76.04
0xa072,86.15
0x4a65,22.94
0x259a,81.74
0x3982,46.94
0x4c98,74.52
0x6a87,73.73
0x2a49,74.42
0x764f,76.17
0x33c4,86.99
0x4078,71.13
0x6c4f,82.07
0x43f9,81.0
0xa004,75.07
0xa4a1,78.09
0xadca,88.41
0xb476,82.18
0x913e,79.62
0xc37e,58.75
0x4463,84.74
0x1d8e,77.04
0x3a07,91.22
0x73bc,79.2
0x26d2,64.47
0x5404,89.62
0x1d35,87.36
0x1405,76.95
0x5d8e,85.2
0x3c1b,64.52
0x3245,61.31
0x27e7,84.37
0xb843,75.15
0x49e1,74.35
0x4d1d,92.87
0x916d,26.85
0x6d59,67.01
0x62f1,78.31
0x52fa,77.58
0x91c4,77.29
0x700e,68.81
0x62f5,90.99
0x53aa,83.49
0x96a7,76.24
0xc12d,78.02
0x6c0b,80.39
0xd0c,76.86
0x4f1e,60.65
0xaff4,80.72
0x1fa0,77.05
0x3c80,89.88
0xabdd,74.58
0x6465,77.14
0x18ef,75.28
0x70cf,87.54
0x5177,78.16
0xae75,25.22
0x6bb6,55.43
0x9b2a,83.08
0x7ef9,79.99
0x2331,78.21
0x76ae,72.62
0x5bed,73.4
0xc2d,79.79
0x9d6e,76.57
0x4cb9,55.67
0x3284,21.93
0x93b0,74.44
0x829d,81.76
0x2d4f,78.99
0x80db,78.48
0xc64a,90.22
0xa8e2,68.17
0x7a6c,79.42
0x62f2,75.79
0x4927,81.98
0x9712,71.64
0xb569,76.67
0xc2fc,78.97
0x4b58,80.49
0x5f93,83.54
0xa7a0,34.9
0xa3c6,91.11
0x6f9f,81.21
0xbf41,77.47
0x2928,73.91
0x75ea,68.83
0x2459,70.15
0x737b,77.13
0x5401,66.89
0x108a,65.06
0x884a,61.23
0xb7d3,71.26
0x7f73,79.23
0x4273,77.05
0xb209,84.37
0x5355,79.78
0x27db,77.75
0x33fc,80.66
0x60e0,78.44
0x6033,76.01
0x90d,76.88
0x1c64,78.26
0x8a51,75.69
0xbd01,52.77
0x8e52,60.43
0xaf79,79.12
0xb7ff,80.29
0xc4ac,81.25
0xa2d9,81.83
0x2391,77.67
0xa8df,38.05
0xbc95,78.92
0x7fef,73.06
0x7acd,76.85
0x6cfe,76.39
0x17b7,75.17
0x5ea6,77.55
0xa21a,72.16
0x8eb9,45.17
0x5bff,77.26
0xb8a7,79.57
0x618e,75.85
0x7d8,73.77
0x7020,81.26
0x3d42,77.89
0xbc59,81.27
0xdd8,69.89
0xc316,73.47
0x4f09,30.81
0x230f,71.33
0x4640,32.82
0xa84b,74.14
0x7081,74.48
0x3470,77.72
0x88dc,80.66
0xb328,83.57
0x3943,83.77
0x4c10,82.91
0xc454,85.72
0x58a6,72.34
0x717b,80.05
0xba94,75.69
0x566a,79.91
0x2e92,70.06
0xb7ca,69.77
0x73c4,68.77
0x50ac,74.88
0x2a46,76.33
0xe54,79.56
0x21af,67.38
0x8fda,75.59
0x227d,77.51
0x8bfb,77.8
0xaee2,79.69
0xaaec,80.25
0xa74c,82.36
0x816e,76.59
0xb682,73.34
0x33bb,81.16
0x8064,45.78
0xe83,55.88
0xa90c,71.78
0x8eee,75.91
0xe44,69.72
0x270c,77.38
0x4d68,60.3
0x352a,81.96
0x950,80.16
0x4c6a,76.6
0xc732,81.13
0x54b4,79.08
0x9f3a,89.75
0x8df7,82.73
0xb7f7,82.56
0x6819,85.23
0x35d6,68.54
0x290f,72.52
0x4935,56.6
0x61a3,70.32
0xc624,91.82
0x6faf,74.52
0x43db,92.52
0x4707,82.15
0x416f,85.46
0x49c6,79.9
0x6c59,77.01
0x88ec,74.14
0x7d0,71.64
0x28f4,82.92
0x989e,78.36
0x183d,69.11
0x3399,70.87
0xa552,87.08
0x776a,32.34
0x4d2f,33.62
0xc6a6,53.86
0x561b,72.99
0xc315,78.36
0x3b7e,76.25
0x7625,79.07
0x331c,68.61
0xa297,67.15
0xc436,82.51
0xd06,70.93
0x949e,71.47
0x3025,75.84
0x81b5,75.9
0xa96a,71.36
0x801d,44.94
0xb5a1,76.44
0x45a7,77.08
0x1c79,75.27
0x9001,78.74
0x233f,77.82
0x8315,75.28
0xa920,73.99
0xb877,82.84
0xa56,82.79
0x3ea6,84.67
0x244f,76.58
0xb783,68.3
0x1f00,86.0
0xc67a,91.73
0xc1d5,80.59
0x89a8,85.63
0xb505,37.25
0x3a05,80.5
0x1974,78.1
0x8da6,77.54
0xa037,81.24
0x8131,78.53
0xb419,46.46
0xb897,68.55
0xc16,89.89
0x37ea,88.14
0x6cc,89.74
0x34d3,71.0
0xa86f,75.32
0x685a,75.14
0x553b,85.74
0x41bd,76.77
0x5717,80.96
0xafb0,65.24
0xbc6a,83.95
0xa36,73.78
0x43ba,82.88
0x20c9,78.12
0x61c3,86.32
0x8083,79.15
0x7b38,62.67
0x7b7c,79.17
0x8d78,78.67
0x180f,81.68
0x1f0c,81.63
0x2f3a,80.79
0x87e8,64.66
0xc8ac,79.99
0xaafc,67.52
0x7824,78.31
0x742f,64.35
0x7e9a,81.02
0x6f3a,81.01
0xbab8,50.28
0xb54d,74.81
0x3f59,77.61
0x73a3,70.58
0x44d6,70.41
0x287d,70.18
0x5a18,77.02
0x3056,51.3
0x2b21,63.24
0xa299,73.52
0x819a,82.22
0xaf0b,30.1
0xabb3,71.7
0x277c,84.33
0x49a2,79.52
0x98f5,75.49
0xc021,71.58
0xc113,75.15
0x715f,36.8
0x11dd,83.57
0xba0a,81.97
0x561f,81.85
0x27c3,75.01
0x65e5,80.97
0x4789,83.18
0x6231,68.79
0x95e8,80.64
0x6445,77.16
0x7b71,73.55
0x6158,70.29
0x298d,75.06
0x7248,62.8
0x9a3,90.4
0xace0,68.77
0x6976,57.27
0x92fe,76.14
0x7cca,85.37
0xbe8f,84.51
0x13f2,83.04
0x5a79,73.45
0x6c68,68.71
0x64a5,82.42
0x18b6,79.17
0x78e1,78.08
0x3e8c,74.12
0x15ed,79.52
0xa170,61.51
0xc628,77.64
0x8692,79.81
0x6905,92.47
0x7795,73.12
0x50f0,76.32
0xa4bf,74.25
0x9eb9,84.01
0x5ce8,45.62
0x70e5,80.19
0x2103,80.85
0x4a62,79.95
0x5535,78.66
0x563f,84.45
0x9bab,69.99
0x7ad8,77.7
0xbfa6,79.93
0x6f72,69.05
0xa566,83.01
0x7ac8,73.92
0x1651,73.32
0xe4f,82.51
0x6352,63.36
0x3ba4,76.74
0x9e0a,82.83
0xaca6,79.38
0x31cd,36.26
0x5655,35.51
0x7a85,78.47
0x3053,82.85
0x4359,41.65
0xa76,77.26
0x4f30,88.64
0x6adb,77.65
0x80c,77.37
0x234e,81.34
0xaa48,71.59
0x54bf,79.11
0x9114,73.57
0x73eb,80.22
0x2971,79.02
0x3374,67.12
0x7a71,75.53
0xa82f,75.77
0x4404,80.15
0x146f,68.33
0x608e,78.26
0xb8d9,92.37
0xaeae,82.85
0x3d0d,66.54
0xa12,32.57
0xc675,78.18
0x2b5f,77.52
0xbe92,32.36
0x99f9,76.47
0x95e5,82.19
0xb7bf,81.51
0x2413,94.51
0xa5f5,82.36
0xb49e,81.24
0xbbee,79.27
0x6e2f,79.0
0x4aad,78.9
0x9f0b,75.83
0x51e1,69.34
0x6963,42.68
0x31fc,80.22
0x18ec,74.06
0x8117,63.64
0x964a,69.16
0xacf4,36.48
0x74b4,80.34
0xa5a7,33.37
0xf03,79.05
0x915b,82.03
0x76f0,77.37
0x7dd1,78.4
0x3afa,81.25
0x970f,81.74
0x3788,79.78
0x2266,73.8
0x977f,80.73
0xabe7,81.7
0x67ab,75.85
0x73f3,49.38
0x68bf,75.46
0x1b14,71.33
0x695a,78.67
0x172a,80.7
0x4644,78.89
0x112c,79.97
0xb79,76.02
0xbf7e,85.95
0xa0ef,77.45
0x1ba0,73.72
0xadd6,71.4
0x7557,86.3
0x3b2f,75.53
0xb6e9,78.21
0xc8b6,76.03
0x5919,75.93
0x2a6e,78.59
0x75cd,60.52
0xab9e,79.39
0x11f6,76.58
0x5118,80.61
0xb928,74.05
0x6e4f,78.7
0xc2dd,78.14
0x27e6,27.66
0x5dab,92.9
0x3980,78.12
0x52d7,64.09
0xaee3,33.96
0xcfa,77.73
0x48ea,78.97
0xc55c,76.33
0x7c55,83.11
0x3cf2,85.18
0x951b,73.43
0x3b1c,92.6
0x6821,35.25
0x5fe6,84.02
0x6250,80.86
0x4b98,78.05
0x8bd4,63.65
0x2414,78.66
0x1732,84.21
0xc40b,73.55
0x6153,66.51
0x4df3,91.23
0xc51f,74.86
0xaa5b,82.54
0x5b94,84.65
0x9aae,81.04
0x68ff,81.51
0x6bd0,78.28
0x60c,76.93
0x9feb,77.9
0x7f3a,83.33
0xb8d4,63.36
0x536e,78.26
0xb92f,91.52
0x891e,80.84
0xa386,74.57
0x70d3,74.66
0x1771,85.96
0x12f0,36.4
0xa986,77.17
0x1d5f,54.05
0x292c,78.16
0x6955,89.73
0x45cc,70.05
0x8e33,73.83
0x83eb,87.45
0xc1d3,69.72
0x2f35,76.46
0x8a54,83.68
0x7dfd,80.52
0x5f42,46.19
0x585a,95.09
0x7a86,73.29
0x5ab0,79.85
0x86f6,74.09
0x974,38.47
0x67da,72.91
0x8a77,80.67
0x54c8,87.27
0x9740,82.23
0x1544,74.75
0x6bac,46.59
0xb598,74.83
0x2d43,74.13
0x3ebb,75.62
0x99bf,79.97
0x79b8,80.71
0x81cb,89.8
0x4046,51.09
0xab56,77.22
0x89ca,81.66
0x6bb8,78.79
0x4c43,77.43
0x2b0f,74.84
0xb922,71.28
0x99ad,77.77
0x9c2c,76.59
0x6d72,74.58
0x9a24,82.4
0xba4c,79.4
0xa1cb,89.18
0x48fd,30.37
0xb0ea,81.3
0xdfc,45.3
0x43d5,80.4
0x189c,82.14
0x7fd9,77.03
0x865f,77.47
0x58dd,79.69
0x58ee,74.86
0x2a2b,80.2
0xdd5,79.75
0x1819,70.19
0xa76b,73.46
0x4a66,79.85
0xf68,80.67
0x1708,79.52
0x7b48,78.96
0x1aef,84.72
0xbe33,77.61
0x6881,81.22
0x4c3a,24.9
0x498d,80.47
0xb7e0,62.12
0x11f3,33.45
0x804a,82.1
0x9429,73.37
0x4fb9,66.87
0x3ee6,76.95
0x2bab,79.6
0x117f,76.35
0x9cb4,82.32
0x8822,79.1
0xc888,81.4
0x5ba8,91.12
0x521b,32.42
0x515f,78.32
0x8f8f,65.45
0x6e14,78.35
0x1ae5,78.59
0x62b4,80.78
0xa322,72.26
0x5b12,77.94
0x27bb,78.01
0x7c18,76.46
0x46bb,69.08
0x9b2c,70.53
0x7719,71.83
0x6bd7,80.65
0xbe28,82.15
0x1df6,80.41
0x1737,75.01
0xad26,92.36
0xa378,75.69
0xc3b2,77.11
0xce3,77.48
0x1857,64.05
0x7255,72.71
0x9cd9,77.04
0x39b0,63.35
0x8675,76.63
0x6811,73.28
0x10be,82.0
0xb06f,80.55
0x3042,81.8
0x6c75,81.6
0xbc1d,89.78
0x6114,79.32
0xa6e5,66.33
0x86bd,77.23
0x7ac4,82.53
0xa10,73.94
0x4aac,73.84
0x3faf,67.99
0x95ce,87.82
0x4baa,79.62
0x498e,76.24
0x35cb,80.53
0x57db,92.3
0x6116,80.89
0x4491,78.74
0x686,75.67
0x529f,78.56
0x1739,58.1
0x4bb4,85.03
0xa8a3,79.56
0x39ba,75.88
0xa5c6,68.81
0x88d5,81.08
0x9836,91.09
0x316b,71.15
0x4d4a,80.75
0x5e1b,65.66
0x7bf,80.55
0x1fd7,71.22
0x916,74.83
0x795f,78.73
0x337b,81.45
0x2348,75.58
0x23de,68.65
0x5157,78.42
0x1780,75.93
0x8854,74.53
0xa72e,21.75
0x472a,80.5
0x807d,42.04
0xa4df,90.67
0xb518,81.54
0xa12d,45.25
0x353c,81.08
0xb946,82.79
0x7ef5,73.79
0x6fdb,68.16
0x194b,71.01
0x31fd,82.26
0x6ee7,76.9
0x95bd,79.02
0x6f21,68.93
0x3271,77.57
0xc150,68.17
0xabe1,34.85
0xc2c6,84.23
0x33ef,78.24
0x8918,82.63
0x3b33,78.14
0x3d3c,73.47
0x651c,74.24
0x667d,75.65
0x75fd,86.89
0x8ad9,78.09
0x9e21,33.49
0xbfcd,78.12
0xc6da,84.79
0x10f8,81.61
0x6d01,76.19
0xc6aa,84.49
0x6a07,91.69
0x28f9,89.6
0xb01f,88.99
0x9f08,50.17
0xb7aa,80.14
0x5ff7,81.04
0x663e,81.88
0x336d,75.86
0xa5e2,79.96
0x697f,83.06
0xacbf,82.19
0x1e44,79.44
0x19b3,80.4
0x6a6d,43.31
0xb19c,73.45
0x85e1,76.09
0x1228,77.5
0x162e,69.25
0x51c0,76.08
0x8646,77.48
0xb330,86.17
0x205b,70.86
0x839b,77.69
0x5569,84.16
0x5aa2,78.16
0x5f29,78.09
0x66af,58.4
0x915e,82.41
0xc8ae,79.94
0xc15f,89.77
0x5b84,73.85
0xa7a4,76.18
0x55a0,79.31
0x834d,33.58
0x10a3,80.62
0x7088,34.91
0x924d,84.06
0x6fde,78.5
0xa70f,46.12
0x28e8,67.99
0xb587,87.35
0x47cc,79.21
0x5b49,84.23
0x93a5,80.47
0x9009,76.88
0x354a,82.31
0x691d,81.06
0xc908,79.29
0xc3a2,35.0
0x106e,87.7
0x8bd7,81.74
0x8ff2,35.41
0x1dda,78.02
0xa532,76.3
0x8cf5,71.82
0xc42e,70.46
0x622f,80.31
0x98b8,54.56
0x254b,71.55
0xa4c4,79.91
0x313f,84.02
0x9617,83.96
0x6725,71.62
0xf00,78.4
0x8ca7,73.16
0x96a3,51.1
0x1099,79.97
0x8d7c,81.06
0x4e6e,90.21
0x8555,82.47
0xc0a9,77.94
0xb4f0,49.91
0x6145,71.31
0xa991,81.8
0x91a6,81.56
0x4705,82.21
0x52e7,82.64
0x3767,69.1
0xa088,78.02
0xab44,67.16
0x474d,85.23
0xa8ac,72.21
0x81f0,76.33
0xb430,77.66
0x722e,75.61
0x6796,80.24
0x8ead,15.08
0x70f4,82.25
0x6200,89.99
0x2468,72.29
0x99f1,71.46
0xb189,71.36
0x452d,32.08
0x92f4,74.55
0x5d8a,80.05
0x45ce,69.07
0xc3d5,78.4
0xafbc,71.15
0xac7a,68.66
0x28b9,76.3
0x42fe,76.99
0xc5d3,77.6
0xd9d,80.93
0x7340,79.85
0x6a60,67.05
0x1609,81.56
0x152c,74.27
0x5ece,83.98
0x8444,73.2
0xacac,69.4
0x455f,83.06
0x1496,46.05
0x9c1a,80.7
0x7df6,74.08
0x1a32,78.79
0x6569,72.67
0x2ee5,47.19
0x8480,65.76
0x1261,84.71
0xdbf,83.23
0xb566,87.45
0x4b32,81.15
0x73c5,79.64
0x4058,76.37
0x6dd6,79.03
0x830f,75.0
0x91f9,76.78
0x63ca,83.16
0x4201,65.66
0x1664,61.69
0x4621,63.64
0x1578,71.65
0x3bf0,72.6
0xc680,79.89
0x2823,75.57
0x8656,79.86
0xb5a6,76.85
0xa9cd,75.72
0x3a1e,76.51
0x9b8d,80.43
0xc066,76.22
0xa8ef,58.84
0x21a8,80.71
0x933c,64.75
0xaec0,55.0
0x9615,71.68
0xbf63,43.35
0x9d4c,70.86
0x3e47,74.19
0x55b4,78.02
0x57fc,76.2
0x2c2f,76.69
0x9de6,75.2
0x2036,77.11
0x38fb,73.88
0x52a1,83.01
0x58d9,80.56
0xa8c9,68.06
0xa8db,74.35
0x2707,70.16
0x4c82,77.62
0xc37c,36.09
0xb366,74.47
0x9b11,70.83
0x1399,77.17
0xfdd,76.39
0x205f,72.71
0x8631,79.99
0xa6d6,80.93
0x6761,90.12
0x2c88,73.13
0x5896,81.23
0x806a,82.32
0x6e32,66.97
0xc919,80.71
0x9e74,64.46
0xae27,36.07
0x4015,40.81
0x60fe,72.82
0x666d,72.01
0xb671,72.0
0xb5b2,44.7
0x4671,91.4
0x3d05,38.69
0x6923,77.54
0x4c99,79.07
0xa355,77.68
0xa1eb,74.22
0x54f7,81.75
0xe8c,76.24
0x8e8f,41.99
0x9717,83.08
0x6bc4,81.38
0xb68,67.94
0x2431,76.66
0xa68e,79.8
0x93a9,74.84
0x709e,68.68
0x4cd0,71.79
0xae7f,76.28
0xc089,62.8
0x40d4,81.22
0x9507,76.59
0x100c,78.18
0x96ef,83.73
0x3f9a,81.72
0x4d2c,81.04
0x25d5,86.23
0x71b1,82.87
0x5952,81.3
0xab4,77.31
0x787b,73.51
0x61ad,28.98
0x6fb6,76.81
0xbaa9,74.24
0x6998,91.43
0x3156,66.35
0x8b96,71.63
0x6018,85.34
0x60a5,36.26
0xc70d,76.59
0xc706,57.99
0x26d6,84.26
0xba74,74.76
0x7815,79.28
0x87d2,76.1
0xb22f,81.98
0xb2da,80.83
0x77f9,76.83
0xbe73,75.38
0x2da7,64.38
0xb7a6,82.48
0x5592,60.05
0xc5f4,82.56
0xaedc,87.8
0x6d2a,62.01
0x7b79,80.59
0xd04,90.82
0xa4b7,76.37
0x9bfa,74.4
0x4e00,77.62
0x8d9,77.94
0x8b50,77.93
0x67b3,75.83
0x4bec,78.06
0x67c,75.09
0x8517,85.53
0x4eb7,77.07
0x783d,76.19
0x77f1,75.62
0x5c70,78.45
0x3d94,67.48
0x2fe6,79.96
0xa6da,83.94
0xe12,58.31
0xb90d,87.75
0x640f,73.17
0x938b,75.78
0x6fbf,42.47
0x326a,70.27
0x380b,79.84
0x5d15,82.07
0xa192,51.03
0x5305,48.97
0x46a1,76.35
0x16c0,77.91
0x9f80,82.1
0xb273,55.63
0x3b69,79.03
0x4bbe,47.38
0x465a,84.75
0x4666,84.93
0x29c5,78.01
0x4a74,80.66
0x20f9,81.13
0x6708,72.2
0x9349,73.81
0x9402,54.79
0x6313,81.5
0x6345,71.78
0x2e0f,78.25
0x514e,90.24
0x6614,63.21
0x674b,74.96
0x4f88,76.75
0xbb5,77.44
0xef5,74.98
0x1294,82.36
0x59da,80.66
0x2d52,92.3
0xbe71,89.85
0x7620,68.46
0xbe6a,76.09
0x2eef,85.66
0x11ed,81.71
0x6885,76.02
0xb1d6,36.64
0x10ac,81.54
0x8aad,80.8
0x417f,73.43
0xc7f3,74.11
0x82b2,80.56
0x8796,49.55
0x89d,78.94
0x9f43,32.96
0x1397,72.01
0x4fdc,67.69
0xa8a8,80.79
0x4ba6,88.05
0x1385,53.24
0xc766,76.79
0xb323,79.1
0xc1ab,73.45
0xc24e,76.55
0xacc7,70.65
0x8dba,79.01
0x538c,76.44
0x5c7c,72.24
0xc6b7,77.53
0xa23f,78.89
0x74f0,66.43
0x91fe,48.05
0x5a7f,31.72
0x9b0c,75.93
0x803,73.84
0x51ba,90.18
0x462e,77.43
0x665a,68.07
0xb70f,85.73
0x1127,80.71
0xd6b,80.2
0xb941,65.27
0x3d97,75.34
0x45f9,79.13
0x72b,71.09
0x658b,71.85
0x4d00,74.61
0x361c,78.1
0xb1e8,71.19
0x6b2d,91.91
0x8076,76.79
0x6247,75.69
0x7306,82.04
0x816d,70.71
0x8fbe,46.35
0x3c46,75.56
0x160a,76.95
0x833c,80.72
0x3e8f,85.29
0x9666,79.1
0x902,80.86
0xc7b4,83.48
0x2dcd,75.08
0x382c,81.25
0x2f6c,79.01
0x6c95,63.54
0x5801,72.94
0x8a56,74.14
0x507c,31.03
0x8f7b,78.65
0xb629,75.74
0xbf19,46.44
0xc37d,82.54
0x255b,67.52
0xc360,85.48
0xbe19,67.7
0x3a56,80.94
0x36cb,74.36
0x964f,77.27
0x6ef2,76.74
0xaad0,83.95
0x5a75,76.63
0x1b3c,81.28
0x38ba,83.02
0xbf35,73.93
0x5473,78.42
0x1939,81.35
0x8dee,81.19
0x25b3,81.1
0xc942,53.71
0x71ce,75.26
0x5880,39.32
0x4368,65.82
0x38a6,76.49
0x52bc,54.33
0x69aa,76.57
0x3d43,75.17
0x9bbb,73.05
0x5478,90.64
0x796c,68.39
0x2858,73.49
0x841,69.97
0x11cf,78.73
0xa919,29.15
0xae41,87.54
0x8bd1,36.65
0x9eed,63.89
0x7672,78.9
0xbc64,76.13
0xbb9f,69.02
0xadc2,44.68
0x1900,84.42
0x7549,76.5
0xc49e,83.38
0x5bfe,32.03
0x95b8,74.89
0xbf28,77.06
0xb945,94.49
0x67a0,87.99
0xad04,67.15
0x49e5,81.88
0x1ff7,76.75
0x7bec,81.8
0x859f,67.32
0x528e,73.21
0xab37,81.3
0x4848,77.6
0x8774,40.44
0x8c26,80.13
0x9a6b,70.67
0x104b,81.32
0x40a7,77.94
0x46d2,68.34
0x6c8f,81.1
0xc1a9,35.92
0x47cd,74.71
0xb463,88.5
0x7728,55.44
0xb5fa,78.31
0xa8d1,47.72
0x87d5,52.06
0x89a9,37.99
0x23e0,76.94
0x5db9,74.99
0xc3c4,77.34
0x1585,78.63
0x7dbe,71.37
0x7d9b,77.98
0x7e78,77.24
0x3e2b,77.57
0x712c,80.99
0x2f1b,73.08
0x7faf,69.73
0x3f7c,75.57
0xc59b,64.7
0x7a62,27.11
0x8c3d,91.72
0x2d2c,80.38
0x9400,84.84
0x52b9,73.88
0x6721,61.54
0xa4a4,70.69
0xc014,85.69
0x63b9,79.26
0x1707,48.35
0xa348,80.44
0xb5b5,95.96
0x2d5f,70.9
0xb453,84.11
0x2092,82.25
0xae7a,80.7
0xd15,80.88
0xb597,74.13
0x3766,87.2
0x5ad9,86.61
0xe0f,79.36
0x16f7,73.01
0xb5a0,71.27
0x4ba4,84.26
0x901a,66.74
0x5519,88.04
0x3f21,91.36
0xb1ac,81.56
0x1a53,79.79
0x67d,81.75
0x9e01,72.18
0x6d2f,75.72
0x9bee,84.43
0x74d,63.45
0x1f68,75.98
0xfac,81.86
0xaee,73.76
0x69af,82.26
0x563a,72.6
0x23d7,59.68
0x37ca,72.38
0x54d4,81.08
0x978f,80.51
0x3758,75.47
0x76cf,81.6
0xdb3,67.98
0x4a1c,76.31
0x2a64,77.08
0x9d2f,87.15
0xa4b4,80.21
0xa4d1,87.35
0x4ef9,75.26
0x83b4,89.93
0x3100,56.21
0x85a4,79.85
0x1c67,77.3
0x967b,81.43
0xac9b,76.01
0x160e,67.64
0x6a85,86.88
0x14eb,74.23
0xc88c,71.28
0x2a59,75.26
0x9893,77.05
0xc03,84.52
0xa746,75.43
0x4934,75.29
0x2ff9,77.94
0x28ce,74.27
0xa698,42.73
0x933d,75.18
0x969f,79.54
0x1869,80.18
0x1fb3,71.31
0x671d,29.13
0x9a53,85.13
0xf27,75.32
0x6350,77.72
0x2ab5,81.64
0x40ac,65.41
0xb944,74.53
0xb347,68.07
0xac61,71.87
0x8a3d,88.23
0x5c9e,80.43
0x22d2,76.47
0x91af,72.85
